#
#
# !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#
# Anyone using the information in this document and associated material
# (S5 noise spectra, inspiral ranges, observation times) in a publication
# or talk must acknowledge the US National Science Foundation, the LIGO
# Scientific Collaboration, and the Virgo Collaboration.
#
# Please direct all questions to the corresponding author
# (sprivite@ligo.caltech.edu).  Please inform the corresponding author
# and the LSC and Virgo spokespeople (currently, reitze@phys.ufl.edu and
# francesco.fidecaro@df.unipi.it, respectively) if you intend to use
# this information in a publication.
#
# !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#
#
# This document contains the frequency series amplitude spectral density
# for L1 during the 2048 segment in S5 beginning at GPS time 858087370.
# This spectrum corresponds to a time when the L1 detector operated near
# its mode 1.4-1.4 solar mass inspiral horizon.  The first column is the
# frequency in Hz and the second column is the amplitude spectral density
# in strain/sqrt(Hz).
#
# The ASD given here is computed using version 3 calibration with version
# 4 DC calibration corrections.  The strain calibration for LIGO is valid
# above 30 Hz and for Virgo above 10Hz.  We make no attempt to estimate
# the ASD below these cutoffs.  We also impose a high-frequency cutoff at
# 6000 Hz, above which we make no attempt to estimate the ASD.
#
#
3.000000000000000000e+01	3.539254538458628638e-20
3.025000000000000000e+01	3.323211632141413664e-20
3.050000000000000000e+01	2.255086180880899264e-20
3.075000000000000000e+01	1.716159701659492817e-20
3.100000000000000000e+01	1.576096354414919582e-20
3.125000000000000000e+01	1.755659957964525590e-20
3.150000000000000000e+01	2.129535133497449752e-20
3.175000000000000000e+01	2.180024302249862501e-20
3.200000000000000000e+01	2.341012113424448026e-20
3.225000000000000000e+01	2.238056917238701402e-20
3.250000000000000000e+01	1.965633699344819554e-20
3.275000000000000000e+01	1.924862003988857352e-20
3.300000000000000000e+01	1.830089120452880922e-20
3.325000000000000000e+01	2.134044588100258097e-20
3.350000000000000000e+01	2.345210838112428401e-20
3.375000000000000000e+01	1.630234904300604011e-20
3.400000000000000000e+01	1.577804319426208252e-20
3.425000000000000000e+01	1.287959770800315060e-20
3.450000000000000000e+01	1.796045576259132670e-20
3.475000000000000000e+01	7.112516840612752093e-20
3.500000000000000000e+01	7.938636981245584603e-20
3.525000000000000000e+01	6.449537642963253668e-20
3.550000000000000000e+01	3.798604880742402009e-20
3.575000000000000000e+01	1.346079876381784254e-20
3.600000000000000000e+01	1.233340361781775122e-20
3.625000000000000000e+01	1.793963381566078787e-20
3.650000000000000000e+01	9.031598673103228498e-21
3.675000000000000000e+01	2.946107211083805594e-21
3.700000000000000000e+01	2.485463545659038509e-21
3.725000000000000000e+01	1.940317935184850026e-21
3.750000000000000000e+01	1.757283867791427684e-21
3.775000000000000000e+01	1.722541244557006216e-21
3.800000000000000000e+01	1.607124585587564234e-21
3.825000000000000000e+01	1.570496037817351629e-21
3.850000000000000000e+01	1.492115186974517758e-21
3.875000000000000000e+01	1.402066771591139288e-21
3.900000000000000000e+01	1.135589920349771294e-21
